huc_8,n,huc_pca_ratio,pca_huc_ratio
12050001,p47,0.509867364,0.087429515
12050001,p48,0.490132636,0.051743173
12050002,p47,0.321625805,0.025357326
12050002,p48,0.678374195,0.032927629
12050003,p48,0.895860195,0.031207865
17010213,p17,0.909486015,0.057110337
17050202,p7,0.999744871,0.034779965
17050202,p5,0.000255129,6.04E-06
17050203,p7,0.839962142,0.045392615
17050203,p5,0.160037858,0.005883284
17060101,p15,0.640380428,0.006381406
17060101,p5,0.359619572,0.004190937
17060102,p7,0.008520983,0.000229347
17060102,p5,0.991479017,0.018153448
12050003,p60,0.104139805,0.005925414
12050004,p48,0.529090713,0.039609682
12050004,p60,0.470909287,0.057581985
12050005,p47,0.195909103,0.013853252
12050005,p48,0.804090897,0.035005868
12050006,p48,0.656121723,0.03050825
12050006,p60,0.343878277,0.026116548
12050007,p48,0.12340387,0.007791436
12050007,p60,0.87659613,0.090399586
12060101,p60,0.628532199,0.074375712
12060101,p63,0.371467801,0.017135802
12060102,p60,0.612910405,0.080504902
12060102,p61,0.25159391,0.014055063
17060103,p5,0.101775774,0.00152539
17060103,p14,0.258807812,0.023375404
12110204,p65,1,0.03166107
17010302,p15,0.976096395,0.005371763
12060103,p63,0.063838802,0.001245578
12100402,p64,0.013470013,0.000404116
12100402,p65,0.986529987,0.020611412
12070201,p61,0.005414762,0.00032673
12070201,p63,0.994585238,0.055007816
12070202,p63,1,0.013318646
12070203,p64,0.232300123,0.012551029
12070203,p63,0.767699877,0.021256433
12110206,p65,1,0.023418998
17010214,p14,0.956378426,0.15045351
13070001,p47,0.105628229,0.012294475
13070001,p61,0.59952467,0.029844281
13070002,p47,0.057155933,0.002101931
17010301,p17,0.000101643,2.45E-06
17040103,p21,0.999497045,0.031961246
15040007,p28,1,0.013655697
15050100,p28,1,0.042238967
15050201,p28,1,0.020995492
15050202,p28,0.909964012,0.020652479
15050202,p30,0.090035988,0.015649063
15050203,p28,0.868203046,0.021839632
16040102,p12,1,0.009745824
16040103,p12,1,0.012746233
16040104,p12,1,0.009816047
17100304,p6,0.999999999,0.038105197
17100305,p6,1,0.055942707
18080003,p8,0.770145384,0.141384585
18090101,p12,0.112637853,0.001194236
18090101,p10,0.88660204,0.014820531
18090101,p9,0.000760107,1.12E-05
18090102,p12,0.033556254,0.000628147
18090102,p10,0.966072854,0.028511953
18090102,p9,0.000370893,9.67E-06
18090103,p10,0.999821893,0.021085278
18090103,p9,0.000178107,3.32E-06
18090201,p12,0.004295345,6.87E-05
18090201,p10,0.995704655,0.025119246
18090202,p12,0.659978444,0.021948336
18090202,p10,0.340021556,0.017828198
18090203,p12,0.060092899,0.003153527
18090203,p10,0.939907101,0.077765577
18090204,p10,1,0.025093642
18090205,p10,1,0.031070292
18090206,p10,1,0.051814396
18090207,p10,1,0.028426991
18090208,p10,1,0.071058726
13070011,p62,0.033438223,0.003420288
12110201,p65,0.999999997,0.00272962
12110202,p65,0.999999998,0.007357422
13070010,p61,1,0.015405021
13040100,p59,0.459561473,0.810621595
17040201,p16,1,0.026154366
17040213,p12,0.557533143,0.01193401
17040213,p16,0.411234491,0.041899144
17040213,p15,0.031232366,0.001260872
17040214,p16,0.999887707,0.058981102
17040214,p17,0.000112293,3.83E-06
17090002,p5,0.96393547,0.013828402
17090003,p5,1,0.040308835
17090004,p5,1,0.0288236
17090005,p5,1,0.016449541
17090006,p5,1,0.022407447
17090007,p5,1,0.015304232
18100100,p10,1,0.136426982
18100201,p10,1,0.023087415
18100202,p10,0.275203204,0.002411493
18100202,p11,0.724796796,0.097426505
18100203,p10,0.296151036,0.004811057
18100203,p11,0.703848964,0.175402244
18100204,p10,0.972618395,0.060453646
18100204,p11,0.027381605,0.026107624
18050001,p9,0.999999999,0.008264261
18040051,p9,1,0.006423927
12070204,p64,0.040524518,0.001452588
13010005,p31,0.301796043,0.002310986
13070011,p61,0.966561777,0.02108863
13070012,p61,1,0.019848406
13080001,p64,0.090725113,0.004943828
13080001,p65,0.198976034,0.007550851
13080001,p61,0.710298853,0.021640816
13080002,p65,1,0.040944586
13080003,p65,1,0.044267971
13090001,p65,1,0.028194784
13090002,p65,0.999999993,0.001238091
14010001,p33,1,0.061005026
14010005,p33,0.993643079,0.079922203
14010005,p25,0.006325967,0.000337899
14060003,p26,1,0.201953442
14060004,p25,0.005213369,8.48E-05
17010214,p15,5.86E-05,1.31E-06
17010214,p3,0.043563015,0.002512951
12080006,p62,0.201513488,0.035549227
12080006,p48,0.277913689,0.015053923
12080006,p60,0.318985734,0.028222089
12100403,p65,0.999999995,0.005360028
12080007,p61,0.162076449,0.001969866
12100404,p65,0.999999997,0.002112435
12100405,p65,0.999999997,0.014822442
12100406,p65,1,0.025685138
12100407,p65,1,0.021310073
12110101,p64,0.736850003,0.021498387
12110101,p65,0.262588657,0.005335339
12110101,p61,0.00056134,9.16E-06
12110102,p64,0.608161708,0.019948629
12110102,p65,0.084832619,0.001937832
12110102,p61,0.307005673,0.005630372
12110103,p65,1,0.04674561
12110104,p65,0.789328054,0.030605643
12110104,p61,0.210671946,0.006558252
12110105,p65,1,0.083056677
12110106,p64,0.223875623,0.018723939
12110106,p65,0.776124377,0.045204433
12110107,p64,0.115808361,0.004580919
12110107,p65,0.884191639,0.024356698
12110108,p65,1,0.030379891
12110109,p65,1,0.021246492
12110110,p65,1,0.034718532
12110111,p65,1,0.032311963
12090104,p62,0.222705722,0.030967283
12090104,p60,0.017425888,0.00121523
12110205,p65,0.999999999,0.050551195
12090108,p63,0.147044622,0.00210963
12110207,p65,0.999999999,0.079884061
12110208,p65,0.999999999,0.062004479
13010001,p34,1,0.024424653
13010002,p34,0.97126847,0.043631406
13010002,p31,0.02873153,0.000728259
13010003,p34,1,0.027991992
13010004,p34,1,0.023758362
12090110,p64,0.068440649,0.001964953
13020101,p34,0.049683869,0.002860334
13020101,p31,0.950316131,0.030869998
13020102,p34,0.025968575,0.001450847
13020102,p31,0.974031425,0.030705323
13020201,p31,1,0.018683032
13020202,p31,1,0.010371114
13020203,p31,1,0.032097868
13020204,p31,1,0.021078272
13020205,p31,1,0.013729045
13020206,p31,1,0.012051026
13020207,p31,1,0.025927899
13020208,p31,1,0.019870346
13020209,p31,1,0.013933985
13020210,p31,1,0.017078438
13020211,p31,1,0.02184381
13030101,p31,1,0.012380215
13030102,p31,0.959155331,0.023400656
13030102,p59,0.040844669,0.09956956
13030103,p31,1,0.012473227
13060006,p47,0.01990487,0.00081054
13060006,p31,0.98009513,0.008529988
13060007,p47,1,0.14951565
13060008,p47,0.257174844,0.019976332
13060008,p31,0.742825156,0.012332149
13060009,p47,0.572263112,0.025242404
13060009,p31,0.427736888,0.00403252
13060010,p47,0.416851409,0.020880362
13060010,p31,0.583148591,0.006243108
13060011,p47,0.940786944,0.192562707
13060011,p31,0.042933282,0.001878192
13060011,p61,0.016279774,0.001425126
13070001,p62,0.294847101,0.068810028
12090110,p61,0.386634818,0.006206342
12100101,p65,0.184290421,0.004171464
12100102,p64,0.605143128,0.03028773
12100102,p65,0.394856872,0.013762826
12100201,p64,1,0.051185208
12100202,p64,0.953759422,0.072861104
13070005,p61,1,0.014126377
13070006,p61,1,0.02956226
13070007,p62,0.506071747,0.300346719
13070007,p47,0.243859477,0.072181443
13070007,p61,0.250068776,0.031656979
13070008,p62,0.289749035,0.051982078
13070008,p61,0.710250965,0.027179576
13070009,p61,1,0.019322057
12100202,p65,0.046240578,0.002460025
13040201,p61,1,0.042955511
17060104,p7,0.000165285,8.56E-06
17060104,p5,0.999834715,0.035216458
17060105,p5,1,0.020538779
17060106,p2,0.224687391,0.013566072
17060106,p5,0.775312609,0.025338989
17060107,p2,0.69487414,0.040313985
14010005,p26,6.09E-06,1.76E-06
14020001,p34,0.99989539,0.013565675
14020001,p33,0.00010461,1.69E-06
14020002,p34,1,0.042658063
14020003,p34,1,0.01950737
14020004,p34,0.999857372,0.01714008
14020004,p33,0.000142628,2.91E-06
14020005,p34,0.542320006,0.015951987
14020005,p33,0.457679994,0.015997436
14020006,p34,1,0.019719206
15050203,p30,0.131796954,0.025389469
15050301,p28,0.06958638,0.001964189
15050301,p30,0.93041362,0.20112191
15050302,p28,0.02891575,0.000337936
15050302,p30,0.97108425,0.086912379
15050303,p28,0.892259086,0.019053861
15050303,p30,0.107740914,0.017619635
17010301,p14,0.228133741,0.026530547
13030200,p31,1,4.08E-05
13030201,p31,1,0.016749663
13030202,p31,1,0.045150354
13040100,p31,3.91E-05,6.90E-07
13040100,p61,0.540399429,0.019089586
13040301,p64,0.014012697,0.001322951
15050304,p28,0.005537914,9.90E-05
13050003,p61,0.004314067,0.000578326
15050305,p28,0.112873147,0.001050363
15050305,p30,0.887126853,0.063220645
15050306,p28,0.418814418,0.006425299
15050306,p30,0.581185582,0.068282719
15060101,p28,0.486737192,0.007730865
15060101,p29,0.513262808,0.057255711
15060102,p28,0.443981256,0.003596366
15060102,p29,0.556018744,0.031632548
15060103,p28,1,0.027339799
15060104,p28,0.998693016,0.008998982
17020008,p1,0.000449414,4.88E-05
17020008,p3,0.999550586,0.086474474
17040103,p16,0.000502955,3.70E-05
13060001,p47,0.006724701,0.001093359
14030005,p34,0.000947989,3.82E-05
14040103,p21,1,0.030593552
14040104,p21,1,0.036255622
14040105,p21,1,0.045064706
14040106,p33,0.13786671,0.007247809
14040106,p26,0.438331399,0.082626418
14040106,p21,0.423801891,0.021424355
14040107,p26,0.087705562,0.018139078
14040107,p21,0.912294438,0.050600128
17040105,p16,0.464764208,0.019245454
17040105,p21,0.535235792,0.009645458
14040108,p26,0.009473725,0.000689365
14040108,p21,0.990526275,0.019329601
14040109,p33,0.461351638,0.009451756
14040109,p21,0.538648362,0.010611659
14040200,p24,0.21053052,0.025611258
14040200,p21,0.78946948,0.06129667
14050001,p33,1,0.055075926
14050002,p33,1,0.032995452
14050003,p24,0.251611138,0.024389874
14050003,p33,0.559736747,0.036012368
14050003,p21,0.188652115,0.011671511
14050004,p24,0.745917092,0.023785093
14050004,p21,0.254082908,0.005171011
14050005,p33,1,0.028675984
14050006,p33,1,0.019223413
14050007,p33,0.540460077,0.030957507
14050007,p25,0.003017393,0.000114778
14050007,p26,0.456522531,0.093763452
15020002,p31,0.002617919,4.24E-05
15020008,p28,1,0.032045195
15020009,p28,0.3543741,0.00365828
15020009,p29,0.6456259,0.046810292
15020010,p28,1,0.010406485
15020011,p28,0.51760564,0.011014414
15020011,p29,0.48239436,0.07209582
15020012,p28,0.923521354,0.008578426
15020012,p29,0.076478646,0.004989377
15020013,p28,0.841580014,0.012349267
15020013,p29,0.158419986,0.016326805
15020014,p28,0.979571581,0.011676436
15020014,p29,0.020428419,0.001710229
15020015,p28,1,0.015223028
15020016,p28,1,0.030391029
15020017,p28,1,0.010396369
15020018,p28,1,0.033657545
15030101,p10,0.364182308,0.015594886
15030204,p28,0.421387973,0.005746735
15030204,p27,0.578612027,0.046149875
15040001,p31,1,0.0197843
15040002,p28,0.260518503,0.006772892
15040002,p31,0.739481497,0.015120531
15040003,p28,0.00769842,0.000221206
15040003,p31,0.99230158,0.022425549
15040004,p28,0.300759629,0.010696008
15040004,p31,0.664942492,0.018599035
15040004,p29,0.034297878,0.008566726
15040005,p28,1,0.035143966
15040006,p28,0.896271926,0.025601407
15040006,p31,0.103728074,0.002330368
14080201,p31,0.00363534,7.24E-05
15080102,p28,0.009371854,4.28E-05
16010202,p25,0.247064444,0.004426109
16010203,p16,0.035390501,0.001453412
16010203,p25,0.96429061,0.011901927
16010203,p26,0.000318889,2.13E-05
16010204,p16,0.403287297,0.023451224
16010204,p25,0.596712703,0.010428542
16020101,p25,7.86E-05,1.28E-06
16020101,p26,0.993579695,0.087168135
17040202,p16,0.978535102,0.049812761
17040202,p21,0.020681741,0.000458177
17040202,p17,0.000238556,7.03E-06
17040203,p16,0.706837617,0.036958956
17040203,p21,0.293162383,0.006670993
17040204,p16,0.740402321,0.038322646
17040204,p21,0.259597679,0.005847507
17040205,p16,1,0.032183278
17040206,p16,0.975827901,0.097885881
17040206,p15,0.024172099,0.000960753
17040207,p16,1,0.059011774
17040208,p16,1,0.077910076
17040209,p16,0.34132539,0.053273509
17040209,p15,0.65867461,0.040734669
17040210,p16,0.813498505,0.055731118
17040210,p25,0.186501495,0.003839995
17040211,p12,0.296732687,0.003126021
17040211,p16,0.601566525,0.030165464
17040211,p25,0.101700788,0.001532703
17040212,p16,0.478978023,0.056716012
17040212,p15,0.521021977,0.024445375
16020101,p21,0.006341732,0.000149208
16020102,p25,0.654733651,0.012076557
16020102,p26,0.345266349,0.034385795
16020201,p25,0.999989862,0.018774381
16020201,p26,1.01E-05,1.03E-06
16020202,p25,0.999818015,0.013444163
16020202,p26,0.000181985,1.32E-05
16020203,p25,0.13092415,0.001254004
16020203,p26,0.86907585,0.044945184
16020204,p25,0.999960882,0.011361145
16020204,p26,3.91E-05,2.40E-06
16020301,p12,0.410697735,0.012487672
16020301,p25,0.589302265,0.025633301
16020302,p25,1,0.010224405
16020303,p25,1,0.013270145
16020304,p25,1,0.016863678
16020305,p25,1,0.011355528
16020306,p12,0.122732248,0.006556119
16020306,p25,0.877267752,0.067039003
16020307,p12,0.959200848,0.014353201
16020307,p25,0.040799152,0.000873369
16020308,p12,0.087091611,0.003872756
16020308,p25,0.912908389,0.058073533
16020309,p16,0.315329862,0.033117446
16020309,p25,0.684670138,0.021611279
16020310,p25,1,0.024402466
16030001,p25,1,0.016798423
16030002,p25,1,0.017340157
16030003,p25,1,0.025856795
16030004,p25,1,0.012019416
16030005,p25,1,0.057252359
16030006,p12,0.032874568,0.001055747
16030006,p25,0.967125432,0.044431379
16030007,p25,1,0.024108667
17010302,p14,0.023301363,0.000903733
17010302,p17,0.000602241,4.84E-06
17040215,p16,0.975816556,0.052614243
17040215,p15,0.024109143,0.000515071
17040215,p17,7.43E-05,2.32E-06
17040216,p16,0.267513486,0.007549783
17040216,p15,0.732244445,0.008188332
17070302,p6,0.69843389,0.03892552
17070302,p7,0.038314632,0.001276536
17070302,p5,0.263251478,0.005966377
17070303,p7,0.143858778,0.006966143
17070303,p5,0.856141222,0.028201553
17070304,p5,1,0.02488197
17070305,p7,0.006320167,0.000369627
17070305,p5,0.993679833,0.039532387
17070306,p5,1,0.049415851
17070307,p5,1,0.014898862
17080001,p2,0.338738191,0.011777181
17080001,p5,0.661261809,0.012444792
17080002,p2,1,0.041775755
17080003,p2,0.640383977,0.022788312
17080003,p5,0.359616023,0.006927041
17080004,p2,0.938895335,0.03827706
17080004,p1,0.061104665,0.00374266
17080005,p2,1,0.057710485
17080006,p2,0.381290195,0.008001031
17080006,p5,0.618709803,0.007027718
17090001,p6,0.056988518,0.004123426
17090001,p5,0.943011482,0.027747161
17090002,p6,0.03606453,0.001272253
17010303,p15,0.026392019,0.000320195
17050106,p15,0.097461801,0.001659302
17090008,p5,1,0.016610245
17090009,p5,1,0.018844452
17090010,p5,1,0.015258255
17090011,p5,1,0.020292821
17090012,p2,0.33321816,0.008533412
17090012,p5,0.66678184,0.009243041
17100101,p2,1,0.047604823
17100102,p2,1,0.046309258
17100103,p2,0.754129884,0.038931761
17100103,p1,0.245870116,0.019069891
17100104,p2,0.995953001,0.032395502
17020007,p1,0.000117168,4.59E-06
17020006,p3,1,0.076519413
17020007,p3,0.999882831,0.031197897
18010206,p6,0.401611768,0.030258967
18050002,p9,0.999999999,0.013956309
18080002,p8,0.955231355,0.052668792
17010303,p3,0.013226762,0.00041469
17010303,p14,0.960381218,0.082114545
17010304,p15,0.681994176,0.023170136
17010304,p14,0.317821972,0.076096805
17010304,p17,0.000183852,9.12E-06
17010305,p3,0.366262864,0.010245761
17010305,p14,0.633737136,0.048346721
17010306,p3,0.650835841,0.021436811
17010306,p14,0.349164159,0.031363528
17010307,p3,1,0.042480751
17010308,p3,0.970143666,0.032727312
17010308,p14,0.029856334,0.002746738
17020001,p4,0.003463891,0.001548859
17020001,p3,0.996536109,0.098339744
17020002,p3,1,0.048931436
17020003,p3,1,0.048396027
17020004,p3,1,0.046670412
17020005,p4,0.461773725,0.133224516
17020005,p1,0.031782761,0.002541815
17020005,p3,0.506443514,0.032245892
17040216,p17,0.000242068,3.95E-06
18020001,p8,0.334240207,0.023815894
17050107,p7,0.803585398,0.038017212
17050106,p12,0.759023159,0.006851656
17040217,p16,0.004557365,0.000204005
17050107,p12,0.002463793,3.59E-05
17050102,p16,0.000430104,6.75E-05
17050102,p15,0.762647219,0.047419017
17050103,p15,0.862149485,0.037160812
17050103,p7,0.137850515,0.010214778
17050104,p12,0.260854868,0.005456655
17050104,p15,0.739145132,0.02916136
17050105,p12,0.864967169,0.015827745
17050105,p15,0.130469599,0.004502764
17050115,p15,0.430078277,0.00229699
17050115,p7,0.569921723,0.005232927
18010211,p9,0.999761839,0.027681195
17050105,p7,0.004563232,0.000270745
17070203,p5,0.999820565,0.017049402
17100104,p1,0.004046999,0.000197771
17100105,p2,0.999999999,0.019676456
17100106,p2,0.999999999,0.038143
17100201,p5,0.999999998,0.002949354
17100202,p5,1,0.018353594
17050106,p7,0.14351504,0.004200552
17050108,p15,0.464530565,0.011175893
17050108,p7,0.535469435,0.022147288
17050109,p7,1,0.042064092
17050110,p7,1,0.06250831
17050111,p15,1,0.013984916
17050112,p15,1,0.011429475
17050113,p15,1,0.024045262
17050114,p15,1,0.024451784
17060207,p17,4.06E-05,1.87E-06
18030005,p9,0.004309417,7.16E-05
17070204,p5,1,0.067778568
17070301,p6,0.036696496,0.004184512
17100203,p5,0.999999999,0.020397552
17060302,p17,2.34E-05,6.46E-07
18050003,p9,1,0.009787506
18050004,p9,0.999999999,0.015531436
18050005,p9,0.999999998,0.005796363
18050006,p9,0.999999999,0.005434993
18060002,p9,1,0.017672383
18060003,p10,0.041663787,0.000285504
18060003,p9,0.958336213,0.005799445
18030004,p10,1,0.008849693
18030005,p10,0.995690583,0.018741479
17100204,p5,1,0.016243625
17100205,p5,0.999999999,0.01476329
17100206,p6,0.043321659,0.001777446
17100206,p5,0.956678341,0.015962025
17100207,p6,0.442644199,0.003042719
17100207,p5,0.5573558,0.001558011
17100301,p6,0.924721144,0.067248687
17100301,p5,0.075278856,0.002226265
17100302,p6,1,0.09534928
17100303,p6,0.989875268,0.079312451
17100303,p5,0.010124732,0.000329895
17060306,p3,0.002159449,0.000241991
17060306,p14,0.63736411,0.194782471
17060307,p15,0.99992964,0.023862714
17060307,p17,7.04E-05,2.45E-06
17060308,p15,0.971056231,0.0205073
17060308,p14,0.028943769,0.004307783
17070101,p2,0.677120288,0.069077237
17070101,p5,0.322879712,0.017829818
17070102,p2,0.72989647,0.051560497
17070102,p5,0.27010353,0.010328164
17070103,p5,1,0.054365823
17070104,p5,1,0.018671193
17070105,p2,0.460128956,0.039488937
17070105,p5,0.539871044,0.025079735
17070106,p2,1,0.05376107
17070201,p7,0.013051136,0.000883377
17070201,p5,0.986948864,0.045442685
17070202,p7,8.15E-05,4.77E-06
17070202,p5,0.999918469,0.039783972
17070203,p7,0.000179435,4.50E-06
17120004,p5,0.009844797,0.000356829
17120007,p12,0.071765292,0.001327435
17120007,p8,0.022899192,0.002842152
17120007,p7,0.905335516,0.054297111
17120008,p12,0.140767854,0.004091197
17120008,p7,0.859232146,0.080970299
17120009,p12,0.070762395,0.001482003
17120009,p7,0.929237605,0.063101795
18010101,p9,0.88600584,0.009600065
18010101,p8,9.86E-05,5.15E-06
18010101,p6,0.113895601,0.004807388
18010102,p9,0.999999999,0.015312564
18010103,p9,1,0.009634761
18010104,p9,1,0.010237089
18010105,p9,1,0.020790201
18010106,p9,1,0.009364968
18010107,p9,0.999999999,0.006794218
18010108,p9,0.999999999,0.017001359
18010109,p9,0.999999999,0.005358256
18010110,p9,1,0.020177013
18010201,p6,0.991903548,0.075529153
18010201,p7,0.008096452,0.000368552
18010202,p6,0.739630773,0.06304636
18010202,p7,0.260369227,0.013267647
18010203,p6,1,0.038322024
18010204,p8,0.568318624,0.112552106
18010204,p6,0.410116197,0.065652239
18010204,p7,0.021565178,0.00206374
18010205,p8,0.981460776,0.039018306
18010205,p6,0.018539224,0.000595755
18010206,p8,0.598388232,0.055776316
18010207,p9,9.18E-05,9.90E-07
18080003,p12,0.206336127,0.005645161
18080003,p9,0.023518489,0.000895891
18030002,p10,1,0.015097312
18030003,p10,0.989697263,0.039855542
18030003,p9,0.010302737,0.000366399
18010209,p6,0.002750412,0.000222952
18010210,p9,0.000499987,5.10E-06
18010210,p8,0.999500013,0.049172739
18020001,p6,0.004564682,0.000262905
18020001,p7,0.661195111,0.022765539
18020002,p8,1,0.175573392
18020003,p9,0.571723033,0.02049187
18020003,p8,0.428276967,0.073978303
18020004,p9,0.371466664,0.003436385
18020004,p8,0.628533336,0.028021671
18020005,p9,0.656691789,0.005282712
18020005,p8,0.343308211,0.013309547
18020104,p9,1,0.025601034
18020111,p9,1,0.003974635
18020115,p9,1,0.010555028
18020116,p9,1,0.015830502
18020121,p9,0.852255145,0.014029708
18020121,p8,0.147744855,0.011721282
18020122,p9,0.995055388,0.013894032
18020122,p8,0.004944612,0.000332734
18020123,p9,0.998131218,0.01850924
18020123,p8,0.001868782,0.00016701
18020125,p9,1,0.018274556
18020126,p9,1,0.006444527
18020128,p9,1,0.013759467
18020129,p9,1,0.011544601
18020151,p9,1,0.005808497
18020152,p9,1,0.012821947
18020153,p9,1,0.005018257
18020154,p9,1,0.009316173
18020155,p9,1,0.005755955
18020156,p9,1,0.013708531
18020157,p9,1,0.012938633
18020158,p9,1,0.011136067
18020159,p9,1,0.010515629
18020161,p9,1,0.005897324
18020162,p9,1,0.008889561
18020163,p9,1,0.016693222
18030001,p10,1,0.016808866
18030006,p9,0.002032417,2.61E-05
18040003,p9,1,0.016746764
18040006,p10,0.000655659,1.65E-05
18040006,p9,0.999344341,0.022252889
18040007,p9,1,0.008803103
18040008,p10,1.98E-05,3.86E-07
18040008,p9,0.999980222,0.017248498
18040009,p10,0.000401632,1.16E-05
18040009,p9,0.999598368,0.02543719
18040010,p10,3.54E-05,6.51E-07
18040010,p9,0.999964636,0.016262753
18040011,p9,1,0.007183745
18040012,p9,1,0.017206342
18040013,p9,1,0.012905663
18040014,p9,1,0.004159708
18060004,p10,0.002701213,3.95E-05
18060004,p9,0.997298787,0.012870578
18060005,p9,1,0.045234977
18060006,p9,0.999999999,0.018192053
18060010,p10,0.002791867,3.85E-05
18070101,p10,0.964184162,0.004172568
18070101,p9,0.035815838,0.000136878
18070102,p10,0.998758367,0.024982336
18070102,p9,0.001241633,2.74E-05
18070107,p9,0.006357879,1.34E-05
18070201,p10,0.999999999,0.001370447
18070202,p10,1,0.011774459
18070203,p10,1,0.026066155
18070204,p10,1,0.002466855
18070301,p10,0.694758849,0.005304344
18070301,p11,0.305241151,0.035749425
18070302,p10,0.735302767,0.008383967
18070302,p11,0.264697233,0.046297887
18070303,p10,0.000635358,7.55E-06
18070303,p11,0.999364642,0.182264566
18070304,p11,0.999999999,0.32653527
18070305,p11,0.999999999,0.110216479
18080001,p12,0.254817289,0.002254041
18080001,p8,0.745182711,0.044230713
18080002,p12,0.044768645,0.000367867
